message_id,title,title_ar,content,content_ar,summary,summary_ar,author,type,organization,subsidiary,department,categories,subcategories,hashtags,status,published_at,slug,meta_description,meta_keywords,media_url
6344,,,,«السياحة» تضع آلية لترخيص المكاتب السياحية بسوريا  أوضح مدير سياحة دمشق ماجد عز الدين أن: - ترخيص أي مكتب للسياحة والسفر يتم من خلال تقديم طلب إلى مديرية السياحة المختصة.  - ترخيص المكتب السياحي يكون من خلال الكشف عبر مرحلتين، الأولى تتعلق بالأوراق المطلوبة، والثانية الكفالة المصرفية والميزانية التأسيسية.  - الأوراق المطلوبة للترخيص بالكشف الأول تتضمن إخراج قيد عقاري وبيان مساحة وصفة العقار (تجاري)، ويحقق شرط مساحة 30 متراً وعقد إيجار لمدة 5 سنوات أو عقد استثمار، أو عقد إيجار لمدة سنة مع تعهد من كاتب العدل بالتمديد لمدة 5 سنوات.  - بعد الكشف الأول والتأكد من تحقيق الشروط يتقدم صاحب الترخيص بطلب تسمية يتم رفعه لوزارة السياحة للحصول على الموافقة، كما يطلب من صاحب الترخيص ورقة غير موظف أو لا حكم عليه.  - في المرحلة الثانية يؤخذ بعين الاعتبار الكفالة المصرفية والميزانية التأسيسية وإيصال مالية بقيمة 200 ألف ليرة رسوم يتم دفعها للمالية.  - المواطن الذي يرغب بترخيص مؤسسة تنظيم رحلات وقطع تذاكر يحتاج إلى 3 موظفين، اثنان سياحة وآخر تذاكر أو العكس اثنان تذاكر وآخر سياحة.      https://legalknowledgehouse.taplink.ws #سوريا,,,Qarar Platform,General,MOTO,,,Tourism,Tourism Services,"[""#سوريا""]",published,2025-08-06 10:16:32,,,,
6343,,,,تعديل موعد توزيع الجلاءات المدرسية  يُعلن المجمع التربوي في يبرود عن تعديل موعد توزيع الجلاءات المدرسية لطلاب المرحلة الثانوية والحلقة الثانية، ليُصبح يوم الخميس الموافق 3 / 7/ 2025، في تمام الساعة السادسة مساءً بدلاً من الساعة الرابعة، وذلك حرصاً على راحة الطلاب والأهالي وتفادياً لأوقات الذروة في درجات الحرارة.       https://legalknowledgehouse.taplink.ws #سوريا,,,Qarar Platform,General,MOE,,,Education,Secondary Education,"[""#سوريا""]",published,2025-08-06 10:16:32,,,,
6342,,,,وزير الخارجية والمغتربين يلتقي  كبير موظفي منظمة الهجرة الدولية في دمشق   https://legalknowledgehouse.taplink.ws #سوريا,,,Qarar Platform,General,MOFA,,,Politics,Foreign Politics,"[""#سوريا""]",published,2025-08-06 10:16:32,,,,
6341,,,,رئيس مجلس إدارة شركة المها الدولية محمد العنزي في مؤتمر صحفي عقب توقيع مذكرة التفاهم:   - أدعو الجميع في الخليج وغيره من الدول إلى المبادرة والاستثمار في سوريا حيث تتوفر فرص حقيقية وتسهيلات كبيرة يمكن الاستفادة منها.  - مشروعنا يحتاج إلى بنية تحتية خاصة لأن طبيعته تتوزع بين الجانبين العقاري والإعلامي ونتوقع تجهيزه بالكامل خلال فترة تتراوح بين 5 و7 سنوات. - نطمح أن تكون بوابة دمشق وجهة إنتاج عالمية وليس فقط إقليمية.     https://legalknowledgehouse.taplink.ws #سوريا,,,Qarar Platform,Statement,MOI,,,Economy,Investment,"[""#سوريا""]",published,2025-08-06 10:16:32,,,,
6340,,,,تعلن #جامعة_حلب عن حاجتها إلى محاضرين من حملة الإجازات الجامعية بأنواعها كافة .,,,Qarar Platform,Announcement,MOHE,,,Education,Higher Education,"[""#جامعة_حلب""]",published,2025-08-06 10:15:59,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/08/06/00006340_photo.jpg
6339,,,,السيد الرئيس أحمد الشرع يصدر المرسوم رقم (131) لعام 2025 والقاضي بتعيين الدكتور مصطفى صائم الدهر رئيساً لجامعة دمشق #سوريا,,,Qarar Platform,Decision,MOHE,,,Education,Higher Education,"[""#سوريا""]",published,2025-08-06 10:15:33,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/08/06/00006339_photo.jpg
6338,,,,"تعميم  بشأن كتاب  المنظمة الفنلندية للإغاثة المتضمن دعوة للمشاركة في ملتقى فرص العمل للأشخاص ذوي الإعاقة، المقام تحت شعار: ""العمل حق للجميع"" #سوريا",,,Qarar Platform,Circular,MOI,,,Social Affairs,General,"[""#سوريا""]",published,2025-08-06 10:14:52,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/08/06/00006338_photo.jpg
6337,,,,حصاد أهم أخبار وزارة التربية والتعليم وأحدثها في أسبوع  #الجمهورية_العربية_السورية   #وزارة_التربية_والتعليم  للمشاهدة على يوتيوب:  https://youtu.be/48haGjRw_ws?si=NRqpW3dCa1CHU79n,,,Qarar Platform,General,MOE,,,Education,Basic Education,"[""#الجمهورية_العربية_السورية"", ""#وزارة_التربية_والتعليم""]",published,2025-08-06 10:14:35,,,,
6336,,,,"معاون وزير التربية والتعليم للشؤون التربوية الأستاذ ""يوسف عنان"": تؤكد وزارة التربية والتعليم أن جميع الأخبار المتعلقة بالشؤون التربوية، من مناهج وخطط درسية وامتحانات، تُنشر حصراً عبر المعرفات الرسمية للوزارة، لذا نهيب بالأخوة المواطنين والمدرسين والطلاب عدم الاعتماد على أي مصادر غير رسمية، والحرص على متابعة المنصات المعتمدة لضمان دقة المعلومات وصحتها. #الجمهورية_العربية_السورية  #وزارة_التربية_والتعليم  #تصـريــح  #معا_نحو_تعليم_موثوق_ومسؤول #التعليم_مسؤولية_وطنية",,,Qarar Platform,Statement,MOE,,,Education,Basic Education,"[""#الجمهورية_العربية_السورية"", ""#وزارة_التربية_والتعليم"", ""#تصـريــح"", ""#معا_نحو_تعليم_موثوق_ومسؤول"", ""#التعليم_مسؤولية_وطنية""]",published,2025-08-06 10:14:19,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/08/06/00006336_photo.jpg
6335,,,,النشرة الرسمية: التاريخ 30 - 06 - 2025 #الجمهورية_العربية_السورية  #مصرف_سورية_المركزي,,,Qarar Platform,General,MOF,,,Economy,Banks and Financial,"[""#الجمهورية_العربية_السورية"", ""#مصرف_سورية_المركزي""]",published,2025-08-06 10:13:32,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/08/06/00006335_photo.jpg
6334,,,,قرار بإيقاف استيراد السيارات المستعملة اعتباراً من تاريخ صدور القرار باستثناء الحالات الواردة ضمن القرار وعدم استيراد السيارات الجديدة وغير المستعملة التي تزيد عن سنتين عدا سنة الصنع. #سوريا,,,Qarar Platform,Decision,MOI,,,Transportation,Land Transportation,"[""#سوريا""]",published,2025-08-06 10:13:12,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/08/06/00006334_photo.jpg
6333,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-08-06 10:12:49,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/08/06/00006333_photo.jpg
6332,,,,قرار  إلى كافة الأقسام المعنية بشأن إلغاء مفاعيل الأحكام الصادرة عن المحاكم الاستثنائية، والتي تتضمن مصادرة الأموال المنقولة وغير المنقولة لمجموعة من المحكومين في الدعاوى المذكورة في اللائحة الاسمية المرفقة بالقرار، #سوريا,,,Qarar Platform,Decision,MOJ,,,Justice,Judicial Reform,"[""#سوريا""]",published,2025-08-06 10:12:34,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/08/06/00006332_photo.jpg
6331,,,,#قرار- يقضي بتشكيل لجنة لمراجعة القانون المالي الأساسي للدولة وتحديثه. تستهدف تحقيق تغيير نوعي في القانون، لتنظيم أفضل لإدارة الصرف والإيرادات، والخروج من القيود المركزية، واستخدام الدفع الرقمي وتطوير مهام المراقب المالي ومسؤولياته وغيرها.  #الجمهورية_العربية_السورية  #وزارة_المالية,,,Qarar Platform,Decision,MOF,,,Economy,Budget and Public Finance,"[""#قرار"", ""#الجمهورية_العربية_السورية"", ""#وزارة_المالية""]",published,2025-08-06 10:12:13,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/08/06/00006331_photo.jpg
6330,,,,#قرار- يقضي بإدخال تنظیم خمس مهن مالية جديدة، يتعين أن يحصل شاغلوها لترخيص مسبق في سورية وفقاً لمعايير محددة و امتحانات مهنية مناسبة، بما يضمن توفر المعرفة والخبرة اللازمة لهذه المهن وهي:  - مقيم مالي (financial valuation)  - استشاري ضرائب  - مدقق داخلي  - مدير المخاطر في المؤسسات المالية  - محلل مالي  #الجمهورية_العربية_السورية  #وزارة_المالية,,,Qarar Platform,Decision,MOF,,,Economy,Banks and Financial,"[""#قرار"", ""#الجمهورية_العربية_السورية"", ""#وزارة_المالية""]",published,2025-08-06 10:07:29,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/08/06/00006330_photo.jpg
6329,,,,#قرار- يقضي بتشكيل لجنة لمراجعة القانون المالي الأساسي للدولة وتحديثه. تستهدف تحقيق تغيير نوعي في القانون، لتنظيم أفضل لإدارة الصرف والإيرادات، والخروج من القيود المركزية، واستخدام الدفع الرقمي وتطوير مهام المراقب المالي ومسؤولياته وغيرها.  #الجمهورية_العربية_السورية  #وزارة_المالية,,,Qarar Platform,Decision,MOF,,,Economy,Budget and Public Finance,"[""#قرار"", ""#الجمهورية_العربية_السورية"", ""#وزارة_المالية""]",published,2025-08-06 09:59:06,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/08/06/00006329_photo.jpg
